QDate,Queue No,index,Svc,Counter,UserID,QTime,Start,End,WT,ST,Valid,Remark
14-Aug-19,1034,0,Ultrasound/ Review,,,9:04:42,11:14:15,11:14:15,130,0,Y,
14-Aug-19,1035,0,Ultrasound/ Review,Review Room 4,8888,9:16:04,10:34:55,10:38:31,78,4,Y,
14-Aug-19,1036,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:25:41,10:16:27,10:16:38,51,0,Y,
14-Aug-19,1036,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:16:38,10:16:38,10:16:50,0,0,N,
14-Aug-19,1036,2,Ultrasound/ Review,Ultrasound Room 5,8888,10:16:50,10:16:50,10:19:20,0,3,Y,Transferred
14-Aug-19,1037,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:28:03,10:19:20,10:23:00,51,4,Y,
14-Aug-19,1037,1,Ultrasound/ Review,Review Room 4,8888,10:23:00,10:39:12,10:42:18,16,3,Y,Transferred
14-Aug-19,1037,2,Ultrasound/ Review,Review Room 4,8888,10:28:45,10:38:31,10:39:12,10,1,Y,Transferred
14-Aug-19,1038,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:03:32,10:28:54,10:29:01,25,1,Y,
14-Aug-19,1038,1,Ultrasound/ Review,Review Room 4,8888,10:29:01,10:42:18,10:45:57,13,3,Y,Transferred
14-Aug-19,1039,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:34:59,10:43:52,10:45:28,9,2,Y,
14-Aug-19,1040,0,Ultrasound/ Review,,,11:54:14,11:54:14,11:54:14,0,0,N,
14-Aug-19,1041,0,Ultrasound/ Review,,,12:27:14,12:27:14,12:27:14,0,0,N,
14-Aug-19,1042,0,Ultrasound/ Review,,,12:27:18,12:27:18,12:27:18,0,0,N,
15-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:21,7:54:57,8:06:18,30,12,Y,
15-Aug-19,1001,1,Ultrasound/ Review,Review Room 4,8888,8:06:18,8:24:44,8:25:30,18,1,Y,Transferred
15-Aug-19,1002,0,Ultrasound/ Review,Review Room 4,8888,7:24:27,8:27:31,8:33:24,63,6,Y,
15-Aug-19,1003,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:33,8:07:12,8:18:44,43,11,Y,
15-Aug-19,1003,1,Ultrasound/ Review,Review Room 4,8888,8:18:44,8:33:24,8:37:00,15,4,Y,Transferred
15-Aug-19,1004,0,Ultrasound/ Review,Review Room 4,8888,7:24:39,9:16:44,9:19:20,112,3,Y,
15-Aug-19,1005,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:25:08,8:18:58,8:19:08,53,1,Y,
15-Aug-19,1005,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:19:08,8:19:08,8:23:13,0,4,Y,Transferred
15-Aug-19,1005,2,Ultrasound/ Review,Review Room 4,8888,8:23:13,8:37:00,8:40:43,14,3,Y,Transferred
15-Aug-19,1006,0,Ultrasound/ Review,Review Room 4,8888,7:30:28,9:19:20,9:26:39,109,7,Y,
15-Aug-19,1007,0,Ultrasound/ Review,,,7:35:17,7:35:17,7:35:17,0,0,N,
15-Aug-19,1008,0,Ultrasound/ Review,,,7:39:48,7:39:48,7:39:48,0,0,N,
15-Aug-19,1009,0,Ultrasound/ Review,,,7:49:33,7:49:33,7:49:33,0,0,N,
15-Aug-19,1010,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:52:15,8:25:38,8:26:04,33,1,Y,
15-Aug-19,1010,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:26:04,8:26:04,8:32:13,0,6,Y,Transferred
15-Aug-19,1010,2,Ultrasound/ Review,Review Room 4,8888,8:32:13,8:40:43,8:43:12,8,3,Y,Transferred
15-Aug-19,1011,0,Ultrasound/ Review,Review Room 4,8888,7:53:19,9:26:39,9:28:43,93,2,Y,
15-Aug-19,1012,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:53:57,8:32:25,8:32:49,39,0,Y,
15-Aug-19,1012,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:32:49,8:32:49,8:33:09,0,1,Y,Transferred
15-Aug-19,1012,2,Ultrasound/ Review,Ultrasound Room 5,8888,8:33:09,8:33:09,8:33:48,0,0,N,
15-Aug-19,1012,3,Ultrasound/ Review,Ultrasound Room 5,8888,8:42:11,8:42:11,8:42:24,0,0,N,
15-Aug-19,1012,4,Ultrasound/ Review,Ultrasound Room 5,8888,8:42:24,8:42:24,8:47:58,0,5,Y,
15-Aug-19,1012,5,Ultrasound/ Review,Review Room 4,8888,8:47:58,9:29:29,9:29:35,42,0,Y,
15-Aug-19,1012,6,Ultrasound/ Review,Review Room 4,8888,9:29:35,9:29:35,9:31:47,0,2,Y,
15-Aug-19,1013,0,Ultrasound/ Review,Review Room 4,8888,8:05:02,9:32:57,9:34:04,87,2,Y,
15-Aug-19,1014,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:07:55,8:33:48,8:40:17,26,7,Y,
15-Aug-19,1014,1,Ultrasound/ Review,Review Room 4,8888,8:40:17,8:43:12,9:16:44,3,30,Y,Transferred
15-Aug-19,1015,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:09:10,8:49:31,8:55:27,40,6,Y,
15-Aug-19,1015,1,Ultrasound/ Review,Review Room 4,8888,8:55:27,9:34:04,9:52:07,39,18,Y,Transferred
15-Aug-19,1016,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:09:45,8:55:33,9:01:32,46,6,Y,
15-Aug-19,1016,1,Ultrasound/ Review,Review Room 4,8888,9:01:32,9:52:25,9:57:09,51,5,Y,Transferred
15-Aug-19,1017,0,Ultrasound/ Review,,,8:16:07,8:16:07,8:16:07,0,0,N,
15-Aug-19,1018,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:16:50,9:03:27,9:03:44,47,0,Y,
15-Aug-19,1018,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:03:44,9:03:44,9:08:15,0,5,Y,Transferred
15-Aug-19,1018,2,Ultrasound/ Review,Review Room 4,8888,9:08:15,9:52:07,9:52:25,44,0,Y,Transferred
15-Aug-19,1018,3,Ultrasound/ Review,Review Room 4,8888,9:59:34,9:59:34,10:02:54,0,3,Y,
15-Aug-19,1019,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:19:43,9:09:41,9:09:46,50,0,Y,
15-Aug-19,1019,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:09:46,9:09:46,9:15:15,0,6,Y,Transferred
15-Aug-19,1019,2,Ultrasound/ Review,Review Room 4,8888,9:15:15,10:02:54,10:06:34,47,4,Y,Transferred
15-Aug-19,1020,0,Ultrasound/ Review,,,8:21:37,8:21:37,8:21:37,0,0,N,
15-Aug-19,1021,0,Ultrasound/ Review,Review Room 4,8888,8:22:43,10:06:34,10:11:03,104,5,Y,
15-Aug-19,1022,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:25:47,9:17:20,9:23:50,52,6,Y,
15-Aug-19,1022,1,Ultrasound/ Review,Review Room 4,8888,9:23:50,10:11:03,10:14:35,48,3,Y,Transferred
15-Aug-19,1023,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:29:40,9:24:00,9:30:09,55,6,Y,
15-Aug-19,1023,1,Ultrasound/ Review,Review Room 4,8888,9:30:09,10:16:01,10:19:09,46,3,Y,Transferred
15-Aug-19,1024,0,Ultrasound/ Review,Review Room 4,8888,8:47:14,10:19:09,10:21:18,92,2,Y,
15-Aug-19,1025,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:57:48,9:31:40,9:38:05,34,7,Y,
15-Aug-19,1025,1,Ultrasound/ Review,Review Room 4,8888,9:38:05,10:22:16,10:22:59,44,0,Y,Transferred
15-Aug-19,1026,0,Ultrasound/ Review,Review Room 4,8888,9:05:35,10:26:51,10:32:15,81,6,Y,
15-Aug-19,1027,0,Ultrasound/ Review,,,9:16:53,9:16:53,9:16:53,0,0,N,
15-Aug-19,1028,0,Ultrasound/ Review,,,9:23:07,9:23:07,9:23:07,0,0,N,
15-Aug-19,1029,0,Ultrasound/ Review,Review Room 4,8888,9:25:55,10:32:15,10:36:22,67,4,Y,
15-Aug-19,1030,0,Ultrasound/ Review,,,9:26:12,9:26:12,9:26:12,0,0,N,
15-Aug-19,1031,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:55:25,9:57:04,10:03:40,2,6,Y,
15-Aug-19,1031,1,Ultrasound/ Review,Review Room 4,8888,10:03:40,10:36:22,10:40:07,33,4,Y,Transferred
15-Aug-19,1032,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:04:25,10:05:08,10:05:24,1,0,Y,
15-Aug-19,1032,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:05:24,10:05:24,10:06:54,0,1,Y,Transferred
15-Aug-19,1032,2,Ultrasound/ Review,Ultrasound Room 5,8888,10:06:54,10:06:54,10:13:15,0,7,Y,Transferred
15-Aug-19,1032,3,Ultrasound/ Review,Review Room 4,8888,10:13:15,10:40:07,10:40:13,27,0,Y,
15-Aug-19,1032,4,Ultrasound/ Review,Review Room 4,8888,10:40:13,10:40:13,10:43:52,0,3,Y,
15-Aug-19,1033,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:25:35,10:27:02,10:31:53,2,4,Y,
15-Aug-19,1033,1,Ultrasound/ Review,Review Room 4,8888,10:31:53,10:43:52,12:04:43,12,30,Y,Transferred
15-Aug-19,1034,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:59:19,11:00:10,11:01:01,1,1,Y,
15-Aug-19,1034,1,Ultrasound/ Review,Ultrasound Room 5,8888,11:01:01,11:01:01,11:06:28,0,5,Y,Transferred
15-Aug-19,1034,2,Ultrasound/ Review,Review Room 4,8888,11:06:28,12:04:43,12:11:07,58,7,Y,Transferred
16-Aug-19,1001,0,Ultrasound/ Review,,,7:24:17,8:30:58,8:30:58,66,0,Y,
16-Aug-19,1001,1,Ultrasound/ Review,Review Room 4,8888,8:30:58,8:33:43,8:33:51,3,0,Y,Transferred
16-Aug-19,1001,2,Ultrasound/ Review,Review Room 4,8888,8:33:51,8:33:51,8:35:51,0,2,Y,Transferred
16-Aug-19,1002,0,Ultrasound/ Review,Treatment Room 3,8888,7:24:22,8:36:40,8:43:04,72,7,Y,
16-Aug-19,1003,0,Ultrasound/ Review,,,7:24:33,8:31:06,8:31:06,67,0,Y,
16-Aug-19,1003,1,Ultrasound/ Review,Treatment Room 3,8888,8:31:06,8:43:04,8:44:59,12,1,Y,Transferred
16-Aug-19,1004,0,Ultrasound/ Review,Treatment Room 3,8888,7:24:40,8:44:59,8:46:46,80,2,Y,
16-Aug-19,1005,0,Ultrasound/ Review,,,7:32:21,8:32:32,8:32:32,60,0,Y,
16-Aug-19,1005,1,Ultrasound/ Review,Review Room 4,8888,8:32:32,8:38:13,8:41:33,6,3,Y,Transferred
16-Aug-19,1006,0,Ultrasound/ Review,Review Room 4,8888,7:32:47,8:41:33,8:44:31,69,3,Y,
16-Aug-19,1007,0,Ultrasound/ Review,,,7:34:48,8:32:38,8:32:38,58,0,Y,
16-Aug-19,1007,1,Ultrasound/ Review,Review Room 4,8888,8:32:38,8:44:31,8:47:00,12,3,Y,Transferred
16-Aug-19,1008,0,Ultrasound/ Review,Review Room 4,8888,7:34:57,8:47:00,8:48:28,73,1,Y,
16-Aug-19,1009,0,Ultrasound/ Review,Treatment Room 3,8888,7:37:01,8:46:46,8:48:52,69,2,Y,
16-Aug-19,1010,0,Ultrasound/ Review,,,7:47:04,7:47:04,7:47:04,0,0,N,
16-Aug-19,1011,0,Ultrasound/ Review,Review Room 4,8888,7:47:27,8:48:28,8:48:45,61,0,Y,
16-Aug-19,1011,1,Ultrasound/ Review,Review Room 4,8888,8:48:45,8:48:45,8:52:16,0,4,Y,Transferred
16-Aug-19,1012,0,Ultrasound/ Review,Review Room 4,8888,7:49:40,8:52:50,8:54:30,63,2,Y,
16-Aug-19,1013,0,Ultrasound/ Review,,,7:50:21,7:50:21,7:50:21,0,0,N,
16-Aug-19,1014,0,Ultrasound/ Review,,,7:55:04,7:55:04,7:55:04,0,0,N,
16-Aug-19,1015,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:56:02,8:39:40,8:39:59,43,0,Y,
16-Aug-19,1015,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:39:59,8:39:59,8:40:00,0,0,N,
16-Aug-19,1015,2,Ultrasound/ Review,Review Room 4,8888,8:46:13,8:58:09,9:01:01,12,3,Y,Transferred
16-Aug-19,1016,0,Ultrasound/ Review,Treatment Room 3,8888,7:56:31,9:04:08,9:06:54,68,2,Y,
16-Aug-19,1017,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:59:10,8:31:09,8:32:26,32,1,Y,
16-Aug-19,1017,1,Ultrasound/ Review,Treatment Room 3,8888,8:32:26,8:48:52,8:49:11,16,1,Y,Transferred
16-Aug-19,1017,2,Ultrasound/ Review,Treatment Room 3,8888,8:49:11,8:49:11,8:57:47,0,8,Y,Transferred
16-Aug-19,1018,0,Ultrasound/ Review,,,8:01:04,8:32:48,8:32:48,31,0,Y,
16-Aug-19,1018,1,Ultrasound/ Review,Review Room 4,8888,8:32:48,9:01:01,9:02:14,29,1,Y,Transferred
16-Aug-19,1019,0,Ultrasound/ Review,Review Room 4,8888,8:03:57,9:27:16,9:30:38,84,3,Y,
16-Aug-19,1020,0,Ultrasound/ Review,Review Room 4,8888,8:07:52,9:03:55,9:27:16,56,24,Y,
16-Aug-19,1021,0,Ultrasound/ Review,Review Room 4,8888,8:08:04,9:41:07,9:49:05,93,8,Y,
16-Aug-19,1022,0,Ultrasound/ Review,Review Room 4,8888,8:08:31,9:49:05,9:51:29,101,2,Y,
16-Aug-19,1023,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:10:31,9:15:49,9:23:45,65,8,Y,
16-Aug-19,1023,1,Ultrasound/ Review,Review Room 4,8888,9:23:45,9:35:27,9:41:07,12,6,Y,Transferred
16-Aug-19,1024,0,Ultrasound/ Review,Review Room 4,8888,8:11:46,9:30:38,9:31:12,79,1,Y,
16-Aug-19,1024,1,Ultrasound/ Review,Review Room 4,8888,9:31:12,9:31:12,9:35:27,0,4,Y,Transferred
16-Aug-19,1025,0,Ultrasound/ Review,Review Room 4,8888,8:12:18,9:52:55,9:55:57,100,3,Y,
16-Aug-19,1026,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:13:31,8:51:08,8:51:20,38,0,Y,
16-Aug-19,1026,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:51:20,8:51:20,8:55:58,0,4,Y,Transferred
16-Aug-19,1026,2,Ultrasound/ Review,Treatment Room 3,8888,8:55:58,8:57:47,9:04:08,2,7,Y,Transferred
16-Aug-19,1027,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:14:42,8:56:32,8:56:54,42,0,Y,
16-Aug-19,1027,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:56:54,8:56:54,9:02:43,0,6,Y,Transferred
16-Aug-19,1027,2,Ultrasound/ Review,Treatment Room 3,8888,9:02:43,9:06:54,9:12:07,4,6,Y,Transferred
16-Aug-19,1028,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:18:46,9:02:56,9:06:32,44,4,Y,
16-Aug-19,1028,1,Ultrasound/ Review,Treatment Room 3,8888,9:06:32,9:12:07,9:12:29,6,0,Y,Transferred
16-Aug-19,1028,2,Ultrasound/ Review,Treatment Room 3,8888,9:12:29,9:12:29,9:43:02,0,30,Y,Transferred
16-Aug-19,1029,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:21:38,9:09:39,9:14:14,48,5,Y,
16-Aug-19,1029,1,Ultrasound/ Review,Review Room 4,8888,9:14:14,9:55:57,9:58:04,41,3,Y,Transferred
16-Aug-19,1030,0,Ultrasound/ Review,Review Room 4,8888,8:22:25,9:58:04,10:00:55,96,2,Y,
16-Aug-19,1031,0,Ultrasound/ Review,Treatment Room 3,8888,8:24:00,9:56:59,9:59:57,92,3,Y,
16-Aug-19,1032,0,Ultrasound/ Review,,,8:36:20,8:36:20,8:36:20,0,0,N,
16-Aug-19,1033,0,Ultrasound/ Review,Treatment Room 3,8888,8:36:31,9:59:57,10:01:39,83,2,Y,
16-Aug-19,1034,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:40:28,9:25:51,9:31:23,45,6,Y,
16-Aug-19,1034,1,Ultrasound/ Review,Review Room 4,8888,9:31:23,10:00:55,10:03:24,29,3,Y,Transferred
16-Aug-19,1035,0,Ultrasound/ Review,Review Room 4,8888,8:43:08,10:09:17,10:09:59,86,0,Y,
16-Aug-19,1036,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:48:23,9:32:21,9:35:12,44,3,Y,
16-Aug-19,1036,1,Ultrasound/ Review,Treatment Room 3,8888,9:35:12,9:43:02,9:48:35,8,5,Y,Transferred
16-Aug-19,1037,0,Ultrasound/ Review,Treatment Room 3,8888,8:50:16,10:08:49,10:10:28,78,2,Y,
16-Aug-19,1038,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:50:26,9:35:58,9:40:47,45,5,Y,
16-Aug-19,1038,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:40:47,9:43:26,9:44:02,3,1,Y,Transferred
16-Aug-19,1039,0,Ultrasound/ Review,Treatment Room 3,8888,8:51:42,10:10:28,10:11:12,79,1,Y,
16-Aug-19,1040,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:04:48,9:44:02,9:44:09,40,0,Y,
16-Aug-19,1040,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:44:09,9:44:09,9:51:22,0,7,Y,Transferred
16-Aug-19,1040,2,Ultrasound/ Review,Treatment Room 3,8888,9:51:22,10:01:39,10:02:35,10,1,Y,Transferred
16-Aug-19,1040,3,Ultrasound/ Review,Treatment Room 3,8888,10:02:35,10:02:35,10:08:34,0,6,Y,
16-Aug-19,1041,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:10:18,9:52:04,9:54:25,42,2,Y,
16-Aug-19,1041,1,Ultrasound/ Review,Treatment Room 3,8888,9:54:25,10:44:14,10:47:41,50,3,Y,Transferred
16-Aug-19,1042,0,Ultrasound/ Review,Review Room 4,8888,9:11:38,10:03:24,10:03:45,52,0,Y,
16-Aug-19,1043,0,Ultrasound/ Review,Review Room 4,8888,9:12:35,10:29:27,10:31:51,77,2,Y,
16-Aug-19,1044,0,Ultrasound/ Review,Review Room 4,8888,9:19:45,10:31:51,10:34:05,72,3,Y,
16-Aug-19,1045,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:28:56,9:57:57,9:59:01,29,2,Y,
16-Aug-19,1045,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:59:01,9:59:01,10:03:03,0,4,Y,Transferred
16-Aug-19,1045,2,Ultrasound/ Review,Review Room 4,8888,10:03:03,10:13:45,10:15:01,10,2,Y,Transferred
16-Aug-19,1046,0,Ultrasound/ Review,,,9:44:57,9:44:57,9:44:57,0,0,N,
16-Aug-19,1047,0,Ultrasound/ Review,Review Room 4,8888,9:46:32,10:34:05,10:42:00,48,8,Y,
16-Aug-19,1048,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:51:52,10:05:26,10:12:56,14,7,Y,
16-Aug-19,1048,1,Ultrasound/ Review,Treatment Room 3,8888,10:12:56,10:21:23,10:24:55,9,3,Y,Transferred
16-Aug-19,1049,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:52:31,10:14:34,10:20:29,22,6,Y,
16-Aug-19,1049,1,Ultrasound/ Review,Treatment Room 3,8888,10:20:29,10:24:55,10:36:46,4,12,Y,Transferred
16-Aug-19,1050,0,Ultrasound/ Review,Ultrasound Room 5,8888,9:54:57,10:23:01,10:28:37,29,5,Y,
16-Aug-19,1050,1,Ultrasound/ Review,Treatment Room 3,8888,10:28:37,10:36:46,10:36:58,8,0,Y,Transferred
16-Aug-19,1050,2,Ultrasound/ Review,Treatment Room 3,8888,10:36:58,10:36:58,10:44:14,0,8,Y,Transferred
16-Aug-19,1051,0,Ultrasound/ Review,Review Room 4,8888,9:56:02,10:42:00,11:31:53,46,30,Y,
16-Aug-19,1052,0,Ultrasound/ Review,,,9:59:47,10:38:31,10:38:31,39,0,Y,
16-Aug-19,1053,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:33:44,10:34:39,10:35:04,1,1,Y,
16-Aug-19,1053,1,Ultrasound/ Review,Ultrasound Room 5,8888,10:35:04,10:35:04,10:36:10,0,1,Y,Transferred
16-Aug-19,1053,2,Ultrasound/ Review,Ultrasound Room 5,8888,10:36:10,10:36:10,10:38:31,0,2,Y,Transferred
16-Aug-19,1054,0,Ultrasound/ Review,Ultrasound Room 5,8888,10:52:52,10:55:34,11:01:11,3,6,Y,
16-Aug-19,1054,1,Ultrasound/ Review,Treatment Room 3,8888,11:01:11,11:25:18,15:56:52,24,30,Y,Transferred
16-Aug-19,1055,0,Ultrasound/ Review,Ultrasound Room 5,8888,11:10:04,11:17:57,11:18:03,7,1,Y,
16-Aug-19,1055,1,Ultrasound/ Review,Ultrasound Room 5,8888,11:18:03,11:18:03,11:25:06,0,7,Y,Transferred
16-Aug-19,1055,2,Ultrasound/ Review,Review Room 4,8888,11:25:06,11:31:53,13:43:47,6,30,Y,Transferred
16-Aug-19,1056,0,Ultrasound/ Review,,,14:18:49,14:44:38,14:44:38,26,0,Y,
17-Aug-19,1001,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:19,7:51:19,7:51:43,27,0,Y,
17-Aug-19,1001,1,Ultrasound/ Review,Ultrasound Room 5,8888,7:51:43,7:51:43,7:57:27,0,6,Y,Transferred
17-Aug-19,1001,2,Ultrasound/ Review,Review Room 4,8888,7:57:27,8:43:56,8:47:18,46,4,Y,Transferred
17-Aug-19,1002,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:30,7:58:27,8:02:16,34,4,Y,
17-Aug-19,1002,1,Ultrasound/ Review,Review Room 4,8888,8:02:16,9:03:23,9:06:16,61,3,Y,Transferred
17-Aug-19,1003,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:39,8:02:39,8:02:48,38,0,Y,
17-Aug-19,1003,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:02:48,8:02:48,8:07:04,0,5,Y,Transferred
17-Aug-19,1003,2,Ultrasound/ Review,Review Room 4,8888,8:07:04,8:47:18,8:50:53,40,3,Y,Transferred
17-Aug-19,1004,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:46,8:07:23,8:12:07,43,5,Y,
17-Aug-19,1004,1,Ultrasound/ Review,Review Room 4,8888,8:12:07,8:50:53,8:53:46,38,3,Y,Transferred
17-Aug-19,1005,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:24:54,8:12:54,8:17:32,48,5,Y,
17-Aug-19,1005,1,Ultrasound/ Review,,,8:17:32,,,0,0,N,
17-Aug-19,1006,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:25:12,8:17:42,8:18:02,52,1,Y,
17-Aug-19,1006,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:18:02,8:18:02,8:26:30,0,8,Y,Transferred
17-Aug-19,1006,2,Ultrasound/ Review,Review Room 4,8888,8:26:30,8:53:46,9:03:23,27,10,Y,Transferred
17-Aug-19,1007,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:32:25,8:26:52,8:27:03,54,1,Y,
17-Aug-19,1007,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:27:03,8:27:03,8:31:26,0,4,Y,Transferred
17-Aug-19,1007,2,Ultrasound/ Review,,,8:31:26,,,0,0,N,
17-Aug-19,1008,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:32:46,8:31:34,8:36:02,59,5,Y,
17-Aug-19,1008,1,Ultrasound/ Review,Review Room 4,8888,8:36:02,9:06:16,9:08:54,30,2,Y,Transferred
17-Aug-19,1009,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:42:48,8:36:48,8:42:53,54,6,Y,
17-Aug-19,1009,1,Ultrasound/ Review,Review Room 4,8888,8:42:53,9:08:54,9:11:13,26,3,Y,Transferred
17-Aug-19,1010,0,Ultrasound/ Review,Ultrasound Room 5,8888,7:56:04,8:43:27,8:43:32,47,0,Y,
17-Aug-19,1010,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:43:32,8:43:32,8:43:51,0,0,N,
17-Aug-19,1010,2,Ultrasound/ Review,Ultrasound Room 5,8888,8:43:51,8:43:51,8:47:46,0,4,Y,Transferred
17-Aug-19,1010,3,Ultrasound/ Review,Review Room 4,8888,8:47:46,9:11:15,9:13:33,24,2,Y,
17-Aug-19,1010,4,Ultrasound/ Review,Review Room 4,8888,8:50:04,9:11:13,9:11:15,21,0,Y,
17-Aug-19,1011,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:03:59,8:50:23,8:50:29,47,0,Y,
17-Aug-19,1011,1,Ultrasound/ Review,Ultrasound Room 5,8888,8:50:29,8:50:29,8:55:48,0,5,Y,Transferred
17-Aug-19,1011,2,Ultrasound/ Review,Review Room 4,8888,8:55:48,9:14:27,9:39:02,19,25,Y,Transferred
17-Aug-19,1012,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:04:16,8:55:52,9:00:00,51,5,Y,
17-Aug-19,1013,0,Ultrasound/ Review,,,8:04:40,9:00:08,9:00:08,56,0,Y,
17-Aug-19,1014,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:11:24,9:00:35,9:00:44,49,0,Y,
17-Aug-19,1014,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:00:44,9:00:44,9:00:59,0,0,N,
17-Aug-19,1014,2,Ultrasound/ Review,Ultrasound Room 5,8888,9:00:59,9:00:59,9:01:04,0,0,N,
17-Aug-19,1014,3,Ultrasound/ Review,Ultrasound Room 5,8888,9:01:04,9:01:04,9:07:00,0,6,Y,
17-Aug-19,1014,4,Ultrasound/ Review,Review Room 4,8888,9:07:00,9:39:02,9:42:17,32,3,Y,
17-Aug-19,1015,0,Ultrasound/ Review,,,8:11:40,9:07:27,9:07:27,56,0,Y,
17-Aug-19,1015,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:07:27,9:07:40,9:07:45,0,0,N,
17-Aug-19,1015,2,Ultrasound/ Review,Ultrasound Room 5,8888,9:07:45,9:07:45,9:14:30,0,7,Y,Transferred
17-Aug-19,1015,3,Ultrasound/ Review,Review Room 4,8888,9:14:30,9:42:17,9:45:59,28,3,Y,
17-Aug-19,1016,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:14:35,9:15:14,9:15:19,61,0,Y,
17-Aug-19,1016,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:15:19,9:15:19,9:21:52,0,6,Y,Transferred
17-Aug-19,1016,2,Ultrasound/ Review,Review Room 4,8888,9:21:52,9:45:59,9:48:00,24,3,Y,Transferred
17-Aug-19,1017,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:18:01,9:21:58,9:28:07,63,7,Y,
17-Aug-19,1017,1,Ultrasound/ Review,,,9:28:07,,,0,0,N,
17-Aug-19,1017,2,Ultrasound/ Review,Review Room 4,8888,9:28:38,9:49:27,9:55:18,21,6,Y,Transferred
17-Aug-19,1018,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:20:16,9:28:44,9:34:10,68,6,Y,
17-Aug-19,1019,0,Ultrasound/ Review,Ultrasound Room 5,8888,8:24:15,9:34:13,9:34:24,70,0,Y,
17-Aug-19,1019,1,Ultrasound/ Review,Ultrasound Room 5,8888,9:34:24,9:34:24,9:40:52,0,6,Y,Transferred
17-Aug-19,1019,2,Ultrasound/ Review,,,9:40:52,,,0,0,N,
17-Aug-19,1019,3,Ultrasound/ Review,Review Room 4,8888,9:41:42,9:55:18,10:01:25,14,6,Y,
